Recipe_id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Link_receta|Num_comentarios|Num_reviews|Fecha_modificacion|Ingredientes|parse_rate|total_ingredients|parsed_ingredients
45226|Recetas de Pescado|Receta de comidas ricas salmon con salsa de chanpiñones||media||||https://www.recetasgratis.net/receta-de-comidas-ricas-salmon-con-salsa-de-chanpinones-45226.html|0|0||› 1 unidad cebolla picada fina,› 300 grs. champiñón picados finos,› 1 taza vino blanco,› 2 cdas. zumo de limón|1.0|4.0|4.0
44692|Recetas de Pescado|Receta de salmon al chipotle.||baja||||https://www.recetasgratis.net/receta-de-salmon-al-chipotle-44692.html|0|0||2 latas de salmón en aceite.,1 diente de ajo.,4 tomates bola.,aceitunas y alcaparras al gusto.,un trocito de cebolla.,chile chipotle en lata.,mantequilla.,sal al gusto.|1.0|8.0|8.0
44286|Recetas de Pescado|Receta de brocheta de fresas con boquerones||baja||||https://www.recetasgratis.net/receta-de-brocheta-de-fresas-con-boquerones-44286.html|0|0|2014-12-01|boquerones en vinagre,fresas,vinagre,azúcar|1.0|4.0|4.0
43865|Recetas de Pescado|Receta de besugo vasco|4.0|baja||||https://www.recetasgratis.net/receta-de-besugo-vasco-43865.html|1|4||1 besugo de kilo y cuarto,4 cucharadas de aceite de oliva,6 dientes de ajo,un trozo de guindilla,1 cucharada de vinagre,perejil,sal,unas patatas para acompañar|1.0|8.0|8.0
43190|Recetas de Pescado|Receta de merluza en salsa verde|3.4|media|2.0|15m|Plato principal|https://www.recetasgratis.net/receta-de-merluza-en-salsa-verde-43190.html|1|4|2016-01-28|5 rodajas de merluza,1 manojo de perejil,1 unidad de pimiento verde,½ vaso de vino blanco,½ chorro de aceite de oliva,1 pizca de sal,1 pizca de pimienta negra|1.0|7.0|7.0
42891|Recetas de Pescado|Receta de cazuela de rape con gambas y almejas|3.5|media|6.0|1h 30m|Plato principal|https://www.recetasgratis.net/receta-de-cazuela-de-rape-con-gambas-y-almejas-42891.html|0|6||1 kilogramo de rape limpio y troceado,300 gramos de gambas,200 gramos de almejas,250 gramos de cebolla,250 gramos de tomate maduro,1 unidad de pimiento rojo,1 puñado de almendras (30-40),½ unidad de barra de pan,1 cucharada sopera de pimentón dulce,1 botella de aceite,1 pizca de sal,1 pizca de perejil,½ kilogramo de patatas|1.0|13.0|13.0
42877|Recetas de Pescado|Receta de pollo de mar con tomate|3.0|baja|4.0|45m|Plato principal|https://www.recetasgratis.net/receta-de-pollo-de-mar-con-tomate-42877.html|0|3||1 pieza de pollo de mar,1 pieza de cebolla grande,1 pieza de tomate maduro grande,1 cucharada sopera de aceite de girasol,2 cucharadas soperas de uvas pasas sin semillas|1.0|5.0|5.0
41927|Recetas de Pescado|Receta de anchoas con queso de nata|3.3|baja||||https://www.recetasgratis.net/receta-de-anchoas-con-queso-de-nata-41927.html|0|3||anchoas,lonchas de queso de nata,una rebanada de pan de molde|1.0|3.0|3.0
41838|Recetas de Pescado|Receta de sardinas a la maña|3.0|baja|1.0|15m|Entrante|https://www.recetasgratis.net/receta-de-sardinas-a-la-mana-41838.html|1|3||sardinas frescas,sal,ajo,perejil,vinagre de jerez,agua|1.0|6.0|6.0
41630|Recetas de Pescado|Receta de mousse de atún y perejil|3.3|baja||||https://www.recetasgratis.net/receta-de-mousse-de-atun-y-perejil-41630.html|0|3||1 lata de atún grande sin aceite (si desean mayor cantidad de sabor a atún pueden colocar 1 lata grande y otra pequeña),un poco de perejil al gusto picado y lavado,gelatina (sin sabor) 1 cajita o sobre o en tabletas,3 cucharadas de mayonesa,1 lata de crema de leche.,1 cucharadita pequeña de sal|1.0|6.0|6.0
39344|Recetas de Pescado|Receta de sardinas en aceite|3.3|||||https://www.recetasgratis.net/receta-de-sardinas-en-aceite-39344.html|1|3||300 ccs de aceite de oliva,12 granos de pimienta blanca,120 gramos de sal,1 kilo de sardinas pequeñas,4 ramitos de tomillo|1.0|5.0|5.0
39342|Recetas de Pescado|Receta de sardinas al horno rápidas|3.3|media|4.0|45m||https://www.recetasgratis.net/receta-de-sardinas-al-horno-rapidas-39342.html|0|3||1 cucharada de cominos molidos,1 kilo de sardinas,15 ccs de aceite oliva|1.0|3.0|3.0
39283|Recetas de Pescado|Receta de salmón con alcaparras a la crema||||||https://www.recetasgratis.net/receta-de-salmon-con-alcaparras-a-la-crema-39283.html|0|0||1 taza de alcaparras,1 vaso de vino blanco,2 cucharadas de mantequilla,1 kilo de salmón,4 cucharadas de nata líquida,1 pizca de sal|1.0|6.0|6.0
39279|Recetas de Pescado|Receta de salmón al whisky||||||https://www.recetasgratis.net/receta-de-salmon-al-whisky-39279.html|0|0||6 filetes de salmón sin piel ni espinas,1 cucharadita de azúcar,1 chorreón de whisky,1 pizca de sal,100 gramos de pan rallado,1 chorrito de aceite de oliva,1 pizca de pimienta,3 cucharadas de nata líquida,1 huevo,4 tomates medianos maduros,1 cebolla pequeña|1.0|11.0|11.0
39211|Recetas de Pescado|Receta de rape con salsa de romesco|3.3|||||https://www.recetasgratis.net/receta-de-rape-con-salsa-de-romesco-39211.html|0|3||1 cucharada de perejil picado,3 dientes de ajo,200 gramos de cebollas,30 gramos de almendras crudas,1 pizca de guindilla,50 ccs de zumo de limón,1 pizca de pimienta negra molida,1 kilo de rape,4 pimientos secos,225 ccs de aceite de oliva,350 gramos de tomates maduros,4 rebanadas de pan,1 pizca de sal|1.0|13.0|13.0
39210|Recetas de Pescado|Receta de rape al horno con champiñones||||||https://www.recetasgratis.net/receta-de-rape-al-horno-con-champinones-39210.html|0|0||4 filetes de rape sin piel,5 cucharadas de vino blanco seco,225 gramos de champiñón cortados,1 pizca de pimienta,1 pizca de nuez moscada rallada,4 cucharadas de perejil finamente picado,150 ccs de leche descremada,30 gramos de margarina,1 pellizco de sal de cebolla,2 cucharadas de zumo de limón,3 cucharadas de agua|1.0|11.0|11.0
38687|Recetas de Pescado|Receta de merluza frita|3.0|||||https://www.recetasgratis.net/receta-de-merluza-frita-38687.html|0|3||4 filetes de merluza,250 ccs de leche,175 gramos de harina,3 huevos,300 ccs de aceite,1 cucharada de perejil picado fino,1 cucharada de orégano seco,4 dientes de ajo hecho pasta,1 pizca de sal,1 pizca de pimienta|1.0|10.0|10.0
38683|Recetas de Pescado|Receta de merluza al roquefort|3.4|||||https://www.recetasgratis.net/receta-de-merluza-al-roquefort-38683.html|0|4||4 filet de merluza,3 patatas peladas y cortadas en rodajas,1 cebolla grande cortada en rodajas,1 chorrito de de aceite,200 gramos de crema de leche,200 gramos de queso roquefort|1.0|6.0|6.0
38083|Recetas de Pescado|Receta de crema de sardinas|3.6|||||https://www.recetasgratis.net/receta-de-crema-de-sardinas-38083.html|1|6||20 gramos de mantequilla,1 tomate maduro,150 gramos de sardinas en lata|1.0|3.0|3.0
37767|Recetas de Pescado|Receta de boquerones en adobo|3.0|||||https://www.recetasgratis.net/receta-de-boquerones-en-adobo-37767.html|0|3||1 vasito de aceite de oliva,1 vasito de agua,2 dientes de ajo picado,750 gramos de boquerones,1 cucharadita de pimentón dulce,1 cucharadita de cominos molidos,1 vaso de vinagre|1.0|7.0|7.0
37744|Recetas de Pescado|Receta de besugo a la soja|2.0|||||https://www.recetasgratis.net/receta-de-besugo-a-la-soja-37744.html|0|2||1 cucharadita de salsa de soja,2 limones,2 dientes de ajo,1 besugo,50 gramos de harina,100 gramos de mantequilla,1 pizca de sal|1.0|7.0|7.0
37704|Recetas de Pescado|Receta de atún fresco a la cazuela||||||https://www.recetasgratis.net/receta-de-atun-fresco-a-la-cazuela-37704.html|0|0||1 pizca de sal,2 dientes de ajo,800 gramos de atún fresco cortado en 4 filetes,4 cebollas grandes,1 pizca de pimienta,400 gramos de tomates maduros,1 vaso de vino blanco,50 gramos de mantequilla|1.0|8.0|8.0
37699|Recetas de Pescado|Receta de atún a la plancha|1.0|baja|1.0|10m|Cena|https://www.recetasgratis.net/receta-de-atun-a-la-plancha-37699.html|0|1||1 pieza de atún (2 lomos),1 pizca de sal y pimienta,1 cucharadita de aceite de oliva (opcional)|1.0|3.0|3.0
37567|Recetas de Pescado|Receta de albondiguillas de sardinas|3.7|||||https://www.recetasgratis.net/receta-de-albondiguillas-de-sardinas-37567.html|2|7||3 dientes de ajo,25 gramos de arroz cocido,2 ramitos de perejil verde,1 cucharadita de cominos,1 cucharadita de pimentón,3 cucharadas de salsa tomate,1 kilo de sardinas|1.0|7.0|7.0
36990|Recetas de Pescado|Receta de salmon a la nata|3.7|baja||||https://www.recetasgratis.net/receta-de-salmon-a-la-nata-36990.html|1|7||filetes de salmón,1 calabacín,aceite,sal,pimienta|1.0|5.0|5.0
36917|Recetas de Pescado|Receta de atun en salsa de naranja|3.4|baja||||https://www.recetasgratis.net/receta-de-atun-en-salsa-de-naranja-36917.html|0|4||1 kg de atún,2 1/2 tazas de zumo de naranja natural,2 tomates frescos (que no esten muy maduros),1 cebolla grande,1 aceite de oliva al gusto,1 ajo grande rebanado|1.0|6.0|6.0
36719|Recetas de Pescado|Receta de trucha picada|3.7|alta||||https://www.recetasgratis.net/receta-de-trucha-picada-36719.html|1|7||trucha desguesada,cebolla cabezona,ajo,tomate,pimienta,perejil,harina|1.0|7.0|7.0
36717|Recetas de Pescado|Receta de trucha a la fritanga|3.6|media||||https://www.recetasgratis.net/receta-de-trucha-a-la-fritanga-36717.html|2|6||trucha,ajo,tomate,perejil|1.0|4.0|4.0
36498|Recetas de Pescado|Receta de terrina de salmon ahumado|3.3|media||||https://www.recetasgratis.net/receta-de-terrina-de-salmon-ahumado-36498.html|0|3||1 kg salmón ahumado en filetes chicos,20 anchoas en aceite,200 gr crema de leche o nata|1.0|3.0|3.0
35446|Recetas de Pescado|Receta de paté de atún casero|3.4|media|2.0|30m|Entrante|https://www.recetasgratis.net/receta-de-pate-de-atun-casero-35446.html|2|4||1 lámina de atún,1 lata de chiles jalapeños,2 cucharadas soperas de mayonesa,1 sobre de grenetina (gelatina sin sabor),1 lata de crema de champiñón,190 gramos de queso crema|1.0|6.0|6.0
34976|Recetas de Pescado|Receta de boquerones rebozados|3.9|media||||https://www.recetasgratis.net/receta-de-boquerones-rebozados-34976.html|0|9||boquerones,vinagre,pimiento escalibado,huevo,pan rallado,aceite|1.0|6.0|6.0
34471|Recetas de Pescado|Receta de salmón al perejil|3.6|baja|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-salmon-al-cilantro-34471.html|7|6||1 diente de ajo,1 taza de perejil picado,4 cucharaditas de aceite de oliva,1 unidad de limón (zumo),1 pizca de sal y pimienta,2 libras de salmón con piel,1 unidad de tomate (en cuadritos)|1.0|7.0|7.0
34421|Recetas de Pescado|Receta de rollo de bonito|2.8|baja||||https://www.recetasgratis.net/receta-de-rollo-de-bonito-34421.html|0|8||1 rueda de bonito,pan rallado,1 huevo para batir,jamón serrano,1 huevo duro,1 cebolla,5 ajos,1 pimiento verde,tomate frito (a ser posibel natural)|1.0|9.0|9.0
34240|Recetas de Pescado|Receta de rollo de bonito en tomate frito|3.4|media||||https://www.recetasgratis.net/receta-de-rollo-de-bonito-en-salsa-de-tomate-34240.html|0|4||1 rueda de bonito,pan rallado,1 huevo para batir,jamón serrano,1 huevo duro,1 cebolla,5 ajos,1 pimiento verde,tomate frito (a ser posibel natural)|1.0|9.0|9.0
34054|Recetas de Pescado|Receta de trucha al papillot|3.3|baja||||https://www.recetasgratis.net/receta-de-trucha-al-papillot-34054.html|2|3||1 trucha,1 zanahoria,1 berenjena,1 pimiento rojo,1 calabacín,1 cebolla,jamón serrano si es mejor iberico|1.0|7.0|7.0
33590|Recetas de Pescado|Receta de merluza al whisky|3.3|media||||https://www.recetasgratis.net/receta-de-merluza-al-whisky-33590.html|1|3||800 g. de merluza en rodajas,1 vaso de whisky,2 hojas de albahaca fresca,una cebolla,2 dientes de ajo,2 limones,una cuch. de harina,1/2 vaso de aceite de oliva,sal,pimienta|1.0|10.0|10.0
33544|Recetas de Pescado|Receta de brochetas de rape|3.3|baja||||https://www.recetasgratis.net/receta-de-brochetas-de-rape-33544.html|1|3||750 gr. rape,4 cuch. vinagre,1 cuch. pimentón dulce,2 dientes de ajo,5 cuch. aceite de oliva,sal|1.0|6.0|6.0
33473|Recetas de Pescado|Receta de torticas de atun con chorizo en tampico|2.5|media||||https://www.recetasgratis.net/receta-de-torticas-de-atun-con-chorizo-en-tampico-33473.html|2|5||atún,harina de trigo,un huevo,sal al gusto|1.0|4.0|4.0
32876|Recetas de Pescado|Receta de pan de atún|3.7|baja||||https://www.recetasgratis.net/receta-de-pan-de-atun-32876.html|1|7||1 lata de 200 gramos de atún,1/2 taza de crema de leche,2 huevos,4 lonjas de pan,2 cucharadas de perejil picado,sal,pimienta,queso rallado (opcional)|1.0|8.0|8.0
32557|Recetas de Pescado|Receta de boquerones al tintero|3.3|baja||||https://www.recetasgratis.net/receta-de-boquerones-al-tintero-32557.html|0|3||boquerones,limón,perejil,ajo,harina,aceite de oliva,alioli|1.0|7.0|7.0
32470|Recetas de Pescado|Receta de pastel de atún frío con pan de molde|3.9|baja|4.0|45m|Entrante|https://www.recetasgratis.net/receta-de-pastel-de-atun-frio-con-pan-de-molde-32470.html|3|9|2017-02-22|8 rebanadas de pan de molde sin corteza,4 latas de atún en aceite de oliva,2 huevos cocidos,1 bote de aceitunas sin hueso,1 tomate,1 trozo de cebolla,6 hojas de lechuga,mayonesa (cantidad necesaria)|1.0|8.0|8.0
32263|Recetas de Pescado|Receta de churrasco de mero|3.6|baja|2.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-churrasco-de-mero-32263.html|15|6||1 filete de mero,2 dientes de ajo,1 pizca de sal y pimienta,1 hoja de laurel,1 rama de tomillo,1 unidad de patata|1.0|6.0|6.0
31987|Recetas de Pescado|Receta de montadito ahumado||||||https://www.recetasgratis.net/receta-de-montadito-ahumado-31987.html|0|0||mantequilla,salmón,anchoas,huevo cocido|1.0|4.0|4.0
31978|Recetas de Pescado|Receta de bonito|1.0|||||https://www.recetasgratis.net/receta-de-bonito-31978.html|0|1||bonito,tomate triturado,pimiento del piquillo,cebolla,pimiento verde,anchoa en aceite|1.0|6.0|6.0
31949|Recetas de Pescado|Receta de montadito de bonito con mayonesa|2.8|||||https://www.recetasgratis.net/receta-de-montadito-de-bonito-con-mahonesa-31949.html|0|8||bonito del norte en aceite,cebolla,guindilla,mayonesa|1.0|4.0|4.0
31920|Recetas de Pescado|Receta de rompepechos|3.0|||||https://www.recetasgratis.net/receta-de-rompepechos-31920.html|0|3||1 bote de pimiento del piquillo,ajo,sal,una pizca de aceite,rodaja de pan frito,14 filetes de anchoas en aceite|1.0|6.0|6.0
31893|Recetas de Pescado|Receta de anchoa rellena|3.0|||||https://www.recetasgratis.net/receta-de-anchoa-rellena-31893.html|0|3||anchoas,sal,pimiento del piquillo,harina,huevo,aceite|1.0|6.0|6.0
31829|Recetas de Pescado|Receta de tapas pincho primavera||||||https://www.recetasgratis.net/receta-de-tapas-pincho-primavera-31829.html|0|0||pan de molde en rebanadas,salmón ahumado,jamón cocido,mayonesa|1.0|4.0|4.0
31819|Recetas de Pescado|Receta de anchoas marinadas||||||https://www.recetasgratis.net/receta-de-anchoas-marinadas-31819.html|0|0||anchoas,sal,vinagre,cebolla,ajo,perejil|1.0|6.0|6.0
31814|Recetas de Pescado|Receta de kukurruku|4.0|||||https://www.recetasgratis.net/receta-de-kukurruku-31814.html|0|4||anchoas,pimientos de gernika,huevo,harina.|1.0|4.0|4.0
31804|Recetas de Pescado|Receta de montadito de anchoa juantxo|3.0|||||https://www.recetasgratis.net/receta-de-montadito-de-anchoa-juantxo-31804.html|0|3||anchoas frescas,vinagre,pimiento rojo,pimiento verde,zanahoria,sal,una rodaja de pan|1.0|7.0|7.0
31791|Recetas de Pescado|Receta de montadito de huevo|3.0|||||https://www.recetasgratis.net/receta-de-montadito-de-huevo-31791.html|0|3||pan tostado,huevo cocido,anchoas en aceite,gambas cocidas,mayonesa|1.0|5.0|5.0
31783|Recetas de Pescado|Receta de pincho gildas jai||||||https://www.recetasgratis.net/receta-de-pincho-gildas-jai-31783.html|0|0||guindillas del país en vinagre,boquerones en salazón,aceitunas rellenas de anchoa,vinagreta de alcaparras|1.0|4.0|4.0
31603|Recetas de Pescado|Receta de anchoas marinadas sobre pimiento|3.0|||||https://www.recetasgratis.net/receta-de-anchoas-marinadas-sobre-pimiento-31603.html|0|3||12 anchoas,sal,un vaso de vinagre de jerez,aceite de oliva,ajo,perejil picado,3 pimientos|1.0|7.0|7.0
31580|Recetas de Pescado|Receta de anchoa rellena de verduritas|3.0|||||https://www.recetasgratis.net/receta-de-anchoa-rellena-de-verduritas-31580.html|0|3||cebolla,pimiento rojo,pimiento verde,anchoas limpias,harina,huevo|1.0|6.0|6.0
31457|Recetas de Pescado|Receta de lenguados en escabeche light|3.3|baja||||https://www.recetasgratis.net/receta-de-lenguados-en-escabeche-light-31457.html|2|3||1 kg de lenguados fileteados sin espinas,5 dientes de ajo,una nuez de mantequilla salada,una taza de vinagre de manzana|1.0|4.0|4.0
31410|Recetas de Pescado|Receta de atún a la parrilla|3.9|baja|1.0|10m|Plato principal|https://www.recetasgratis.net/receta-de-atun-a-la-parrilla-31410.html|0|9||1 rodaja de atún rojo,1 cucharada sopera de sal gruesa,2 dientes de ajo,1 rama de perejil,1 chorro de aceite de oliva|1.0|5.0|5.0
31407|Recetas de Pescado|Receta de marmitako de atún con patatas|4.0|media|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-marmitako-de-atun-con-patatas-31407.html|1|4||1 rodaja de atún,1 kilogramo de patatas,3 cebollas,2 puerros,1 pimiento verde,½ pimiento rojo,6 pimientos choriceros,2 dientes de ajo,1 vaso de aceite de oliva,1 pizca de sal y pimienta|1.0|10.0|10.0
31408|Recetas de Pescado|Receta de atún macerado al limón|3.7|baja|4.0|1h 30m|Entrante|https://www.recetasgratis.net/receta-de-atun-macerado-al-limon-31408.html|1|7|2018-02-14|1 pieza de atún rojo,1 chorro de aceite de oliva,1 pizca de sal al gusto,2 limones,1 pizca de ajo en polvo,1 pizca de perejil picado|1.0|6.0|6.0
29893|Recetas de Pescado|Receta de palometa en adobo|3.3|baja|4.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-palometa-en-adobo-29893.html|0|3||¼ kilogramo de harina,1 libra de aceite (freír),1 pizca de pimienta blanca,1 cucharada sopera de vinagre,1 hoja de laurel,1 kilogramo de palometa en filetes,2 dientes de ajo,1 pizca de sal,2 unidades de granos de pimienta|1.0|9.0|9.0
29849|Recetas de Pescado|Receta de suprema de mero con verduras glaseadas|3.5|||||https://www.recetasgratis.net/receta-de-suprema-de-mero-con-verduras-glaseadas-29849.html|0|5||800 g mero en 4 lomos,2 yemas de huevo,2 dientes de ajo,1 cucharada zumo de limón,250 ml aceite,sal,pimienta blanca,2 patatas,2 zanahorias,50 g mantequilla,1 cucharada azúcar,sal|1.0|12.0|12.0
29812|Recetas de Pescado|Receta de crepes de merluza rebozados|3.5|||||https://www.recetasgratis.net/receta-de-crepes-de-merluza-rebozados-29812.html|0|5||250 g merluza limpia (o pescadilla),1 cebolla,300 ml leche,2 cucharadas harina,20 g mantequilla,perejil,laurel,sal,pimienta para los crepes,2 huevos,200 ml leche,100 g harina,sal,manteca para engrasar y aceite para freir,huevo y pan rallado para rebozar|1.0|15.0|15.0
29809|Recetas de Pescado|Receta de lubina a la brasa con salpicón de verduras|3.0|||||https://www.recetasgratis.net/receta-de-lubina-a-la-brasa-con-salpicon-de-verduras-29809.html|0|3||1 lubina de 700-800 g,1 cebolla,1 diente de ajo,medio pimiento rojo,1 tallo de apio,150 ml aceite de oliva extra virgen,1 vaso de vino blanco y gotas de vinagre,2 ramas de tomillo,sal gorda,pimienta,patatas al vapor para acompañar (se pueden suprimir),1 pimiento verde italiano|1.0|12.0|12.0
29723|Recetas de Pescado|Receta de besugo de navidad al cava|3.3|||||https://www.recetasgratis.net/receta-de-besugo-de-navidad-al-cava-29723.html|1|3||1 besugo de 1 kg aprox. (limpio y preparado para cocinar),200 g de setas,1 puerro mediano,1 patata grande,1 diente de ajo,4 cucharadas de aceite,25 g de mantequilla,1 limón,1/2 litro de cava,sal,pimienta blanca,perejil picado|1.0|12.0|12.0
29686|Recetas de Pescado|Receta de sardinas en salsa de albahaca|3.3|||||https://www.recetasgratis.net/receta-de-sardinas-en-salsa-de-albahaca-29686.html|0|3||1 docena de sardinas medianas (sin cabeza y destripadas),5 tomates rojos,2 cebollas,1 diente de ajo,1 vasito de vino oloroso,4 cucharadas de aceite de oliva,perejil,albahaca,1 cucharada de azúcar,2 cucharadas de queso parmesano,2 cucharadas de pan rallado,sal,pimienta|1.0|13.0|13.0
29584|Recetas de Pescado|Receta de truchas a la sidra|3.5|||||https://www.recetasgratis.net/receta-de-truchas-a-la-sidra-29584.html|2|6||4 truchas de ración,4 cebollas medianas,1 puerro,2 manzanas ácidas,250 ml sidra,1 cucharita mostaza y perejil picado,6 cucharadas aceite,1 cucharita harina,sal,pimienta|1.0|10.0|10.0
29528|Recetas de Pescado|Receta de sardinas empanadas al horno|4.0|||||https://www.recetasgratis.net/receta-de-sardinas-empanadas-al-horno-29528.html|0|4||12 sardinas medianas,6 lonchas de tocino fresco,2 dientes de ajo,perejil en rama,zumo de dos limones,pan rallado suficiente,75 ml aceite de oliva,sal|1.0|8.0|8.0
29525|Recetas de Pescado|Receta de lomo de atún a la crema|3.9|||||https://www.recetasgratis.net/receta-de-lomo-de-atun-a-la-crema-29525.html|2|9||2 rodajas de atún de 400 g cada una,1 cebolla,1 cucharada pimienta verde en grano,1 chorrito de vino oloroso,1 chorrito de vino blanco seco,tomillo fresco en rama,200 ml nata,4 cucharadas aceite (50 ml),sal gorda|1.0|9.0|9.0
29307|Recetas de Pescado|Receta de bolitas de bacalao|3.3|baja|4.0|30m|Entrante|https://www.recetasgratis.net/receta-de-bolitas-de-bacalao-29307.html|1|3|2019-01-15|350 gramos de bacalao,2 patatas,1 cebolla,1 diente de ajo,2 cucharadas soperas de harina de maíz o maicena,2 huevos,2 cucharadas soperas de aceite,30 gramos de mantequilla,1 manojo de perejil,1 pizca de sal,aceite|1.0|11.0|11.0
29224|Recetas de Pescado|Receta de palometa guisada al horno|3.9|media|2.0|30m|Plato principal|https://www.recetasgratis.net/receta-de-palometa-guisada-al-horno-29224.html|1|9||1 unidad de palometa,3 unidades de cebollas,2 unidades de puerro,1 unidad de pimiento rojo,2 unidades de tomate,2 dientes de ajo,2 unidades de zanahoria,2 unidades de patatas,1 chorro de vino blanco seco,1 manojo de perejil,2 hojas de laurel,1 rama de tomillo fresco,4 cucharadas soperas de aceite de oliva,1 pizca de sal,1 pizca de pimienta negra entera|1.0|15.0|15.0
29139|Recetas de Pescado|Receta de truchas en salsa de champiñones|3.4|||||https://www.recetasgratis.net/receta-de-truchas-en-salsa-de-champinones-29139.html|3|4||4 truchas limpias de 250 g cada una,3 cebollas picadas,1 puerro,2 cucharadas aceite de oliva,el zumo de un limón,250 g champiñón,50 g mantequilla,1 diente de ajo,150 ml de nata,sal y pimienta blanca,1 cucharada de perejil picado|1.0|11.0|11.0
29113|Recetas de Pescado|Receta de escalopines de lenguado al oporto|3.3|||||https://www.recetasgratis.net/receta-de-escalopines-de-lenguado-al-oporto-29113.html|0|3||1 lenguado de 700 g,3 cucharadas aceite de oliva,700 g mantequilla,4 cucharadas harina para rebozar,2 huevos,1 vaso de oporto dulce o vino de madeira,sal y pimienta blanca o rosa,tallos de cebollino para adornar|1.0|8.0|8.0
29064|Recetas de Pescado|Receta de brochetas de bonito con tomate frito y albahaca|2.0|||||https://www.recetasgratis.net/receta-de-brochetas-de-bonito-con-salsa-de-tomate-y-albahaca-29064.html|0|2||100 ml aceite de oliva,1 diente de ajo machacado,pimienta negra en grano,2 ramitas de albahaca,1 rama de tomillo,120 ml vino blanco,800 g bonito en dados,1 cebolla cortada en cuartos,3 tomates grandes maduros,6 cucharadas vinagre,1 cucharada azúcar moreno,1 cucharada albahaca fresca picada,120 ml aceite de oliva,sal|1.0|14.0|14.0
29000|Recetas de Pescado|Receta de bonito en salsa roja|3.3|media||||https://www.recetasgratis.net/receta-de-bonito-en-salsa-roja-29000.html|0|3||1 kl de bonito en rodajas aceite un chorrito,6 dientes de ajos,una cebolla dos pimientos rojos,1 lata de pimientos morrones de 250 gramos,1 vaso de vino blanco o tinto,sal,pimienta a gusto|1.0|7.0|7.0
28640|Recetas de Pescado|Receta de pastel de merluza y gambas|3.6|||||https://www.recetasgratis.net/receta-de-pastel-de-merluza-y-gambas-28640.html|0|6||200 g de filetes de merluza,50 g de gambas peladas,250 g de tomate frito,4 huevos,100 g nata líquida,50 g de mayonesa|1.0|6.0|6.0
28536|Recetas de Pescado|Receta de pastel de mero con pimientos del piquillo y aceitunas|3.3|||||https://www.recetasgratis.net/receta-de-pastel-de-mero-con-pimientos-del-piquillo-y-aceitunas-28536.html|0|3||300 gramos de filetes de mero,4 huevos,100 gramos de nata líquida,sal y pimienta blanca,6 pimientos del piquillo,16 aceitunas sin hueso,50 gramos de mayonesa,20 gramos de tomate frito|1.0|8.0|8.0
27981|Recetas de Pescado|Receta de brandada de bacalao gratinada|4.2|baja|4.0|24h|Entrante|https://www.recetasgratis.net/receta-de-brandada-de-bacalao-gratinada-27981.html|3|2|2019-01-15|aceite,400 gramos de bacalao salado,400 gramos de patatas,1/4 de leche,2 dientes de ajo,sal,mantequilla|1.0|7.0|7.0
27975|Recetas de Pescado|Receta de anchoas marinadas en zumo de frutas y pimienta|3.2|||||https://www.recetasgratis.net/receta-de-anchoas-marinadas-en-zumo-de-frutas-y-pimienta-27975.html|0|2||24 anchoas pequeñas,¼ de litro de zumo de mango o de naranja,1 limón (su zumo),una pizca de pimienta negra recién molida,una pizca de pimienta blanca en polvo,una pizca de pimienta de cayena en polvo,6 cucharadas de vinagre de jerez o de manzana,1 dl de aceite de oliva virgen extra,perejil fresco,sal fina,sal gruesa|1.0|11.0|11.0
27778|Recetas de Pescado|Receta de pastel de merluza|3.8|||||https://www.recetasgratis.net/receta-de-pastel-de-merluza-27778.html|1|8||600 g de merluza,50 g de zanahoria,75 g de cebolla,2 dl de tomate frito frito,6 rebanadas de pan de molde,leche,5 huevos,sal,pimienta,limón,pan rallado|1.0|11.0|11.0
27777|Recetas de Pescado|Receta de carpaccio de bonito en escabeche de limón|3.3|||||https://www.recetasgratis.net/receta-de-carpaccio-de-bonito-en-escabeche-de-limon-27777.html|0|3||1 kg de lomo de bonito del norte,100 g de cebolla,unas hojas de laurel,3 ó 4 dientes de ajo,pimienta negra en grano,zumo de un limón,4 dl de aceite de oliva|1.0|7.0|7.0
27774|Recetas de Pescado|Receta de merluza a la plancha|3.8|||||https://www.recetasgratis.net/receta-de-merluza-a-la-plancha-27774.html|3|8||1 pizca de pimienta,600 gramos de merluza abierta y sin espinas,4 dientes de ajo,½ unidad de guindilla,200 mililitros de aceite de oliva virgen,1 pizca de sal|1.0|6.0|6.0
27772|Recetas de Pescado|Receta de palometa a la sidra|4.4|||||https://www.recetasgratis.net/receta-de-palometa-a-la-sidra-27772.html|1|4||1 kg de palometa.,1 vaso de sidra natural.,2 patatas.,100 g de cebolla.,2 cucharaditas de carne de pimiento choricero.,200 g de guisantes cocidos.,agua.,aceite de oliva.,sal.|1.0|9.0|9.0
27766|Recetas de Pescado|Receta de bonito fresco en cocotte|3.8|||||https://www.recetasgratis.net/receta-de-bonito-fresco-en-cocotte-27766.html|1|8||800 g de bonito fresco,800 g de cebolla,400 g de tomates maduros,2 dl de aceite de oliva,1 vaso de vino blanco,2 dientes de ajo,sal,pimienta|1.0|8.0|8.0
